POLICY: Best Fit	MEMORY SIZE: 1024


NUMBER 	SEQUENCE 	SIZE     ADR     MEMORY LEFT     LARGEST CHUNK
	1 	alloc 		99744 	0 		948832 		948832
	2 	alloc 		111776 	99744 		837056 		837056
	3 	alloc 		64864 	211520 		772192 		772192
	4 	alloc 		91552 	276384 		680640 		680640
	5 	free 		111776 	0 		792416 		680640
	6 	free 		91552 	0 		883968 		772192
	7 	alloc 		5600 	99744 		878368 		772192
	8 	alloc 		110304 	276384 		768064 		661888
	9 	alloc 		78688 	105344 		689376 		661888
	10 	alloc 		8032 	184032 		681344 		661888
	11 	alloc 		27872 	386688 		653472 		634016
	12 	alloc 		72992 	414560 		580480 		561024
	13 	alloc 		4960 	192064 		575520 		561024
	14 	alloc 		58400 	487552 		517120 		502624
	15 	alloc 		84640 	545952 		432480 		417984
	16 	free 		78688 	0 		511168 		417984
	17 	alloc 		25760 	105344 		485408 		417984
	18 	free 		5600 	0 		491008 		417984
	19 	free 		64864 	0 		555872 		417984
	20 	alloc 		6496 	131104 		549376 		417984
	21 	alloc 		118240 	630592 		431136 		299744
	22 	free 		27872 	0 		459008 		299744
	23 	alloc 		44448 	137600 		414560 		299744
	24 	free 		8032 	0 		422592 		299744
	25 	alloc 		113440 	748832 		309152 		186304
	26 	free 		99744 	0 		408896 		186304
	27 	free 		118240 	0 		527136 		186304
	28 	free 		6496 	0 		533632 		186304
	29 	free 		84640 	0 		618272 		202880
	30 	alloc 		115040 	862272 		503232 		202880
	31 	free 		25760 	0 		528992 		202880
	32 	alloc 		55072 	977312 		473920 		202880
	33 	free 		4960 	0 		478880 		202880
	34 	free 		44448 	0 		523328 		276384
	35 	free 		55072 	0 		578400 		276384
	36 	alloc 		57312 	977312 		521088 		276384
	37 	alloc 		101408 	545952 		419680 		276384
	38 	free 		110304 	0 		529984 		414560
	39 	free 		72992 	0 		602976 		487552
	40 	free 		58400 	0 		661376 		545952
	41 	alloc 		71328 	647360 		590048 		545952
	42 	alloc 		26144 	718688 		563904 		545952
	43 	alloc 		55968 	0 		507936 		489984
	44 	alloc 		17824 	55968 		490112 		472160
	45 	free 		26144 	0 		516256 		472160
	46 	free 		57312 	0 		573568 		472160
	47 	alloc 		49120 	977312 		524448 		472160
	48 	free 		71328 	0 		595776 		472160
	49 	alloc 		87200 	647360 		508576 		472160
	50 	alloc 		16928 	1026432 		491648 		472160
	51 	alloc 		10848 	734560 		480800 		472160
	52 	free 		16928 	0 		497728 		472160
	53 	free 		87200 	0 		584928 		472160
	54 	alloc 		110112 	73792 		474816 		362048
	55 	free 		113440 	0 		588256 		362048
	56 	alloc 		36640 	647360 		551616 		362048
	57 	free 		110112 	0 		661728 		472160
	58 	alloc 		90592 	745408 		571136 		472160
	59 	alloc 		32 	1026432 		571104 		472160
	60 	free 		115040 	0 		686144 		472160
	61 	alloc 		57312 	836000 		628832 		472160
	62 	alloc 		113952 	73792 		514880 		358208
	63 	free 		101408 	0 		616288 		459616
	64 	alloc 		88160 	187744 		528128 		371456
	65 	free 		55968 	0 		584096 		371456
	66 	free 		10848 	0 		594944 		371456
	67 	alloc 		35424 	0 		559520 		371456
	68 	alloc 		7584 	35424 		551936 		371456
	69 	free 		49120 	0 		601056 		371456
	70 	free 		7584 	0 		608640 		371456
	71 	alloc 		60960 	684000 		547680 		371456
	72 	alloc 		36704 	893312 		510976 		371456
	73 	free 		90592 	0 		601568 		371456
	74 	free 		17824 	0 		619392 		371456
	75 	alloc 		44512 	744960 		574880 		371456
	76 	alloc 		34656 	35424 		540224 		371456
	77 	free 		32 	0 		540256 		371456
	78 	alloc 		85024 	930016 		455232 		371456
	79 	free 		36640 	0 		491872 		408096
	80 	alloc 		42080 	789472 		449792 		408096
	81 	alloc 		39520 	275904 		410272 		368576
	82 	alloc 		79840 	315424 		330432 		288736
	83 	free 		42080 	0 		372512 		288736
	84 	free 		57312 	0 		429824 		288736
	85 	alloc 		79840 	789472 		349984 		288736
	86 	alloc 		110816 	395264 		239168 		177920
	87 	alloc 		61664 	506080 		177504 		116256
	88 	alloc 		51808 	567744 		125696 		64448
	89 	alloc 		53152 	619552 		72544 		33536
	90 	free 		35424 	0 		107968 		35424
	91 	free 		113952 	0 		221920 		117664
	92 	free 		85024 	0 		306944 		118560
	93 	free 		88160 	0 		395104 		205824
	94 	free 		44512 	0 		439616 		205824
	95 	free 		36704 	0 		476320 		205824
	96 	free 		34656 	0 		510976 		275904
	97 	free 		39520 	0 		550496 		315424
	98 	alloc 		40736 	744960 		509760 		315424
	99 	alloc 		108192 	869312 		401568 		315424
	100 	free 		60960 	0 		462528 		315424
	101 	free 		79840 	0 		542368 		315424
	102 	alloc 		43552 	977504 		498816 		315424
	103 	alloc 		95840 	0 		402976 		219584
	104 	free 		40736 	0 		443712 		219584
	105 	free 		53152 	0 		496864 		249760
	106 	free 		95840 	0 		592704 		315424
	107 	alloc 		10464 	1021056 		582240 		315424
	108 	alloc 		51552 	619552 		530688 		315424
	109 	free 		110816 	0 		641504 		315424
	110 	free 		51552 	0 		693056 		315424
	111 	alloc 		31200 	395264 		661856 		315424
	112 	free 		79840 	0 		741696 		395264
	113 	free 		51808 	0 		793504 		395264
	114 	alloc 		63648 	426464 		729856 		395264
	115 	free 		61664 	0 		791520 		395264
	116 	free 		108192 	0 		899712 		487392
	117 	alloc 		96480 	0 		803232 		487392
	118 	alloc 		44832 	96480 		758400 		487392
	119 	alloc 		24864 	141312 		733536 		487392
	120 	free 		24864 	0 		758400 		487392
	121 	alloc 		80224 	141312 		678176 		487392
	122 	alloc 		91680 	221536 		586496 		487392
	123 	free 		10464 	0 		596960 		487392
	124 	alloc 		94752 	490112 		502208 		392640
	125 	alloc 		113376 	584864 		388832 		279264
	126 	alloc 		82272 	698240 		306560 		196992
	127 	free 		43552 	0 		350112 		268064
	128 	free 		31200 	0 		381312 		268064
	129 	alloc 		124832 	780512 		256480 		143232
	130 	alloc 		45664 	313216 		210816 		143232
	131 	free 		63648 	0 		274464 		143232
	132 	alloc 		94432 	358880 		180032 		143232
	133 	free 		82272 	0 		262304 		143232
	134 	free 		94752 	0 		357056 		143232
	135 	free 		91680 	0 		448736 		143232
	136 	alloc 		44192 	698240 		404544 		143232
	137 	free 		94432 	0 		498976 		225984
	138 	alloc 		93856 	905344 		405120 		225984
	139 	alloc 		124064 	358880 		281056 		101920
	140 	free 		44192 	0 		325248 		101920
	141 	free 		44832 	0 		370080 		101920
	142 	free 		80224 	0 		450304 		216736
	143 	alloc 		24288 	999200 		426016 		216736
	144 	free 		96480 	0 		522496 		313216
	145 	free 		124064 	0 		646560 		313216
	146 	free 		113376 	0 		759936 		421632
	147 	alloc 		84000 	0 		675936 		421632
	148 	alloc 		62688 	84000 		613248 		421632
	149 	free 		84000 	0 		697248 		421632
	150 	free 		124832 	0 		822080 		546464
	151 	alloc 		123104 	146688 		698976 		546464
	152 	alloc 		84384 	358880 		614592 		462080
	153 	alloc 		67936 	0 		546656 		462080
	154 	alloc 		67872 	443264 		478784 		394208
	155 	free 		62688 	0 		541472 		394208
	156 	free 		45664 	0 		587136 		394208
	157 	alloc 		91104 	511136 		496032 		303104
	158 	alloc 		21280 	1023488 		474752 		303104
	159 	alloc 		8480 	67936 		466272 		303104
	160 	free 		93856 	0 		560128 		396960
	161 	alloc 		27872 	76416 		532256 		396960
	162 	alloc 		30304 	104288 		501952 		396960
	163 	alloc 		44256 	269792 		457696 		396960
	164 	free 		21280 	0 		478976 		396960
	165 	alloc 		93408 	602240 		385568 		303552
	166 	alloc 		46368 	695648 		339200 		257184
	167 	alloc 		47584 	742016 		291616 		209600
	168 	free 		91104 	0 		382720 		209600
	169 	free 		44256 	0 		426976 		209600
	170 	free 		123104 	0 		550080 		224288
	171 	free 		24288 	0 		574368 		258976
	172 	alloc 		122528 	134592 		451840 		258976
	173 	alloc 		56800 	511136 		395040 		258976
	174 	free 		67936 	0 		462976 		258976
	175 	free 		67872 	0 		530848 		258976
	176 	alloc 		69984 	257120 		460864 		258976
	177 	free 		84384 	0 		545248 		258976
	178 	alloc 		92448 	327104 		452800 		258976
	179 	alloc 		18400 	567936 		434400 		258976
	180 	free 		27872 	0 		462272 		258976
	181 	free 		8480 	0 		470752 		258976
	182 	free 		122528 	0 		593280 		258976
	183 	free 		30304 	0 		623584 		258976
	184 	alloc 		74080 	419552 		549504 		258976
	185 	alloc 		114656 	0 		434848 		258976
	186 	alloc 		93216 	114656 		341632 		258976
	187 	alloc 		103776 	789600 		237856 		155200
	188 	alloc 		3936 	586336 		233920 		155200
	189 	free 		46368 	0 		280288 		155200
	190 	free 		93408 	0 		373696 		155200
	191 	free 		69984 	0 		443680 		155200
	192 	free 		47584 	0 		491264 		199328
	193 	alloc 		94240 	207872 		397024 		199328
	194 	free 		93216 	0 		490240 		199328
	195 	free 		18400 	0 		508640 		199328
	196 	alloc 		112480 	893376 		396160 		199328
	197 	free 		56800 	0 		452960 		199328
	198 	free 		103776 	0 		556736 		303104
	199 	alloc 		102560 	590272 		454176 		200544
	200 	alloc 		91424 	493632 		362752 		200544
	201 	alloc 		69472 	114656 		293280 		200544
	202 	alloc 		15328 	184128 		277952 		200544
	203 	alloc 		14240 	302112 		263712 		200544
